NORMALIZED_LAT,NORMALIZED_LONG,Tester, Location_ID,Census 2010 Designation, Date, Time, Provider, Operator, Network,Round6_Coverage, Latitude, Longitude, Device ID, Client Type, ePktMin, ePktMax, ePktAvg, ePktLoss, wPktMin, wPktMax, wPktAvg, wPktLoss, wUDP Jitter1, wUDP Loss1, wUDP Period1, wUDP Jitter2, wUDP Loss2, wUDP Period2, wUDP Jitter3, wUDP Loss3, wUDP Period3, eUDP Jitter1, eUDP Loss1, eUDP Period1, eUDP Jitter2, eUDP Loss2, eUDP Period2, eUDP Jitter3, eUDP Loss3, eUDP Period3, wUDP Jitter4, wUDP Loss4, wUDP Period4, eUDP Jitter4, eUDP Loss4, eUDP Period4,wTCP_UP1, wTCP_DOWN1, eTCP_UP1, eTCP_DOWN1, wTCP_UP2, wTCP_DOWN2, eTCP_UP2, eTCP_DOWN2
33.727527,-118.3122,Tester 9,1132,Urban, 10/04/2012, 13:27:01,T-Mobile, T-Mobile, HSPA,In,33.727487,-118.312162,359605043208167, Phone,239.38,816.864,474.105,0,174.164,1029.511,496.987,0,4.672,0,1,21.68,0,1,3.244,0,1,6.229,0,1,24.548,0,1, NA, NA,1,22.305,0,5,5.741,0,5,185.9,26.3,191.2,25,224.1,0,215.5,24.3
33.727527,-118.3122,Tester 9,1132,Urban, 10/04/2012, 14:40:36,Verizon, , NA,In,33.727487,-118.312162, WBBDTest9, Netbook,106,130,120,0,44,66,55,0,6.765,0,1,7.046,0,1,6.782,0,1,9.144,0,1,8.573,0,1,9.038,0,1,9.277,0,5,10.993,0,5,10529,17203,10159,9831,11995,11256,10765,10783
33.727527,-118.3122,Tester 9,1132,Urban, 10/04/2012, 13:26:17,Verizon, Verizon, LTE,In,33.727487,-118.312162,99000024385520, Phone,106.42,133.611,114.007,0,48.115,58.619,53.875,0,15.259,0,1,7.85,0,1,10.551,0,1,14.236,0,1,22.035,0,1,12.499,0,1,12.724,0,5,13.865,0,5,8507,11355,7420,12850,7667,11618,6664,12655
37.67918825,-121.0477,Tester 2,1133,Urban, 10/05/2012, 10:07:02,AT&T, , NA,In,37.679047,-121.047647, WBBDTest2, Netbook,108,175,119,0,33,42,38,0,7.053,0,1,7.143,0,1,5.945,0,1,5.898,0,1,7.121,0,1,11.784,0,1,9.644,0,5,6.133,0,5,13903,18071,13129,12550,15734,15855,14083,12774
37.67918825,-121.0477,Tester 2,1133,Urban, 10/05/2012, 09:48:51,AT&T, AT&T, LTE,In,37.679047,-121.047647,359691045706598, Phone,116.16,236.655,196.728,0,40.042,143.14,111.017,0,3.722,0,1,3.857,0,1,10.07,12,1,13.921,7.8,1,13.428,12,1,10.05,9.8,1,9.943,2,5,11.084,0,5,13582,13272,8636,9766,8488,14033,6687,11096
37.67918825,-121.0477,Tester 2,1133,Urban, 10/05/2012, 10:00:22,Sprint, , NA,In,37.679047,-121.047647, WBBDTest2, Netbook,649,778,703,10,497,1224,650,10,11.826,0,1,13.558,0,1,16.539,0,1,13.541,0,1,14.193,0,1,10.878,0,1,24.577,0,5,21.713,0,5,569.1,232.3,574.4,215.9,734,194.7,734,186.7
37.67918825,-121.0477,Tester 2,1133,Urban, 10/05/2012, 09:49:15,Sprint, Sprint, EVDO,In,37.679047,-121.047647, A100001BAA3D70, Phone, NA, NA, NA,100,61.34,86.792,76.266,0,9.497,0,1,3.178,3.9,1,1.537,0,1,15.063,2,1,14.832,0,1,11.558,0,1,0.749,0,5,0.463,0,5,1537,4318, timeout, timeout,1516,8122,1570,6070
37.67918825,-121.0477,Tester 2,1133,Urban, 10/05/2012, 09:56:50,T-Mobile, , NA,In,37.679047,-121.047647, WBBDTest2, Netbook,114,1159,357,0,39,1408,281,0,16.878,0,1,8.823,0,1,6.18,3.9,1,9.282,0,1,7.889,0,1,6.313,0,1,9.55,0,5,4.667,0,5,2816,5066,2410,3861,2415,4367,2211,5638
37.67918825,-121.0477,Tester 2,1133,Urban, 10/05/2012, 09:49:22,T-Mobile, T-Mobile, HSPA,In,37.679047,-121.047647,359605043237521, Phone,107.3,1429.505,425.302,0,34.454,1375.519,359.902,0,17.08,0,1,12.906,0,1,4.14,0,1,12.104,0,1,13.996,2,1,17.938,0,1,8.613,0,5,55.803,0,5,2188,11227,1847,9083,1208.2,8150,1579,9273
37.67918825,-121.0477,Tester 2,1133,Urban, 10/05/2012, 09:53:29,Verizon, , NA,In,37.679047,-121.047647, WBBDTest2, Netbook,109,137,117,0,40,119,64,0,20.007,2,1,9.509,2,1,9.104,0,1,8.962,0,1,10.495,0,1,11.527,0,1,14.067,0,5,8.382,0,5,16915,23922,14246,12504,16615,23701,13282,12475
37.67918825,-121.0477,Tester 2,1133,Urban, 10/05/2012, 09:49:13,Verizon, Verizon, LTE,In,37.679047,-121.047647,99000024385535, Phone,108.975,177.72,133.614,0,37.058,54.487,43.152,0,5.843,0,1,4.831,0,1,10.881,0,1,12.203,0,1,9.563,0,1,11.065,0,1,6.919,0,5,16.659,0,5,17142,31699,16907,10689,6769,14878,8092,17344
37.05527,-120.8803,Tester 2,1134,Rural, 09/27/2012, 14:32:11,AT&T, , NA,In,37.05539,-120.880092, WBBDTest2, Netbook,151,206,166,0,75,117,87,0,6.284,0,1,8.584,2,1,11.114,3.9,1,11.883,0,1,9.478,0,1,20.727,0,1,7.781,0,5,6.87,0.4,5,1009,1482,973,1925,1158,3831,1115,5252
37.05527,-120.8803,Tester 2,1134,Rural, 09/27/2012, 14:13:09,AT&T, AT&T, HSPAP,In,37.055457,-120.880134,359691045706598, Phone,168.686,195.391,179.758,0,96.719,180.803,126.363,0,15.941,0,1,12.132,0,1,11.074,0,1,7.295,0,1,5.755,0,1,13.695,0,1,8.879,0.4,5,14.088,0.4,5,1172,1896,1132,1067,896,1136,1158,1920
37.05527,-120.8803,Tester 2,1134,Rural, 09/27/2012, 14:24:22,Sprint, , NA,In,37.055408,-120.880082, WBBDTest2, Netbook,465,1213,660,0,479,655,596,20,14.941,0,1,9.589,0,1,12.772,0,1, NA, NA,1,12.949,0,1,12.943,0,1,17.754,0,5,21.065,0,5,577.6,249.5,592.8,331.1,533.6,91.6,589.2,217.3
37.05527,-120.8803,Tester 2,1134,Rural, 09/27/2012, 14:13:34,Sprint, Sprint, EVDO,In,37.05539,-120.880092, A100001BAA3D70, Phone,132.05,182.526,157.58,0,63.599,132.416,87.268,0,3.47,0,1,7.613,0,1,2.655,2,1,22.935,2,1,10.388,0,1,8.496,3.9,1,4.963,0.4,5,17.257,0,5,1531,2169,1347,2729,1605,2385,1511,2162
37.05527,-120.8803,Tester 2,1134,Rural, 09/27/2012, 14:20:37,T-Mobile, , NA,In,37.055408,-120.880082, WBBDTest2, Netbook,119,2735,516,0,50,1216,323,0,16.239,0,1,7.677,0,1,3.848,0,1,6.159,0,1,4.422,0,1,4.223,0,1,6.121,0,5,8.551,0,5,888,1765,946,2721,1879,1849,1063,1439
37.05527,-120.8803,Tester 2,1134,Rural, 09/27/2012, 14:13:35,T-Mobile, T-Mobile, HSPA,In,37.05539,-120.880092,359605043237521, Phone,114.807,1548.675,529.125,0,42.724,1665.252,481.991,0,16.32,0,1,4.639,0,1,2.08,0,1,7.03,0,1,4.53,0,1,9.469,0,1,4.515,0,5,10.45,0,5,825,5397,571,3934,481,4880,595,2674
37.05527,-120.8803,Tester 2,1134,Rural, 09/27/2012, 14:17:09,Verizon, , NA,In,37.055412,-120.88008, WBBDTest2, Netbook,129,160,139,0,57,69,61,0,12.243,0,1,8.429,0,1,13.001,0,1,8.613,0,1,9.531,0,1,9.918,0,1,8.18,0,5,7.946,0,5,5287,15801,6068,10158,6904,17265,6996,10870
37.05527,-120.8803,Tester 2,1134,Rural, 09/27/2012, 14:13:26,Verizon, Verizon, LTE,In,37.05539,-120.880092,99000024385535, Phone,131.129,143.805,137.675,0,61.4,117.805,73.979,0,11.413,0,1,4.264,0,1,11.036,0,1,13.762,0,1,14.895,0,1,10.773,0,1,5.301,0,5,21.853,0,5,3727,18840,4436,13084,3793,15584,4338,12840
33.646386,-117.9859,Tester 9,1135,Urban, 10/17/2012, 14:40:29,AT&T, , NA,In,33.647875,-117.984745, WBBDTest9, Netbook,150,228,165,0,78,118,88,0,7.422,0,1,12.059,2,1,10.079,2,1,11.771,0,1,11.658,0,1,10.091,2,1,16.476,0,5,25.465,0,5,1259,1422,1255,1288,1254,1529,1260,1216
33.646386,-117.9859,Tester 9,1135,Urban, 10/17/2012, 14:37:03,AT&T, AT&T, LTE,In,33.64789517,-117.9847297,359691045707034, Phone,134.198,254.998,198.272,0,54.601,249.565,142.725,0,9.274,0,1,8.815,0,1,4.937,0,1,5.429,0,1,4.504,0,1,8.589,0,1,10.76,0,5,10.008,0,5,3313,6762,3324,4084,3225,5461,2973,4694
33.646386,-117.9859,Tester 9,1135,Urban, 10/17/2012, 14:43:47,Sprint, , NA,In,33.647875,-117.984745, WBBDTest9, Netbook,135,308,174,0,82,151,109,0,12.21,0,1,12.604,0,1,15.69,2,1,16.694,0,1,21.731,0,1,17.439,0,1,15.611,0,5,15.782,0,5,876,673,916,621.5,785.3,1088,790.3,949
33.646386,-117.9859,Tester 9,1135,Urban, 10/17/2012, 14:35:51,Sprint, Sprint, EVDO,In,33.64788294,-117.9847258, A100001BAA3FB1, Phone,245.636,308.472,272.207,0,82.123,151.55,103.808,0,16.031,0,1,16.089,0,1,19.149,0,1,14.477,0,1,13.798,0,1,16.265,0,1,11.339,0,5,18.703,0,5,807,434.9,837,467.8,926,460.8,817,371.1
33.646386,-117.9859,Tester 9,1135,Urban, 10/17/2012, 14:36:52,T-Mobile, , NA,In,33.647882,-117.984748, WBBDTest9, Netbook,143,1188,350,0,62,1378,284,0,19.358,0,1,6.468,0,1,6.705,0,1,7.083,0,1,5.318,0,1,10.414,0,1,3.958,0,5,9.446,0.4,5,1306,2097,1432,2135,1186,2176,1409,2052
33.646386,-117.9859,Tester 9,1135,Urban, 10/17/2012, 14:41:02,T-Mobile, T-Mobile, HSPA,In,33.647875,-117.984745,359605043208167, Phone,107.483,1606.293,494.644,0,79.224,1601.502,476.477,0,19.476,0,1,5.826,0,1,14.913,0,1,12.473,0,1,1.786,5.9,1,8.705,2,1,11.978,0,5,0.515,4,5,1278,11428,882,9056,534,11583,546,11090
33.646386,-117.9859,Tester 9,1135,Urban, 10/17/2012, 14:48:12,Verizon, , NA,In,33.647897,-117.984742, WBBDTest9, Netbook,147,191,163,0,49,69,57,0,9.7,0,1,11.277,0,1,18.986,0,1,10.993,0,1,10.182,0,1,7.659,0,1,10.029,0,5,11.774,0,5,1005,5660,1145,5497,651,7663,1073,6495
33.646386,-117.9859,Tester 9,1135,Urban, 10/17/2012, 14:35:50,Verizon, Verizon, LTE,In,33.647875,-117.984745,99000024385520, Phone,107.905,133.511,117.157,0,52.794,67.975,59.298,0,11.078,2,1,8.767,0,1,6.922,0,1,9.719,0,1,6.087,0,1,7.09,0,1,13.642,0,5,5.789,0,5,2406,8809,2288,8169,2189,9162,2175,7119
32.7432225,-116.955,Tester 10,1136,Urban, 10/03/2012, 15:07:32,AT&T, , NA,In,32.74299,-116.954707, WBBDTest10, Netbook,119,267,199,0,49,198,119,0,11.425,0,1,13.379,0,1,10.653,0,1,11.138,0,1,10.475,0,1,9.368,0,1,9.698,0,5,13.897,0,5,2752,7046,2390,6029,2134,6743,1904,5414
32.7432225,-116.955,Tester 10,1136,Urban, 10/03/2012, 15:07:07,AT&T, AT&T, LTE,In,32.74297404,-116.9547043,359691045707828, Phone,121.685,250.999,196.578,0,44.072,183.764,119.301,0,9.066,0,1,7.943,12,1,9.762,7.8,1,10.43,0,1,9.792,9.8,1,9.59,9.8,1,10.86,2,5,8.186,0,5,12205,35101,6562,13264,12535,30955,7572,18575
32.7432225,-116.955,Tester 10,1136,Urban, 10/03/2012, 15:22:56,Sprint, , NA,In,32.742988,-116.954705, WBBDTest10, Netbook,153,597,282,0,89,753,300,0,15.049,0,1,13.662,0,1,21.206,0,1,13.145,0,1,14.56,0,1,13.318,0,1,17.583,0,5,20.263,0,5,526,461,436.3,432.3,417.5,1144,457.9,478.6
32.7432225,-116.955,Tester 10,1136,Urban, 10/03/2012, 15:06:46,Sprint, Sprint, EVDO,In,32.74297404,-116.9547043, A100001BAA3FA3, Phone,140.595,913.299,275.741,0,128.418,200.806,166.122,0,38.6,0,1,23.437,0,1,17.25,0,1,16.522,0,1,19.68,2,1,14.864,0,1,21.623,1.2,5,15.83,0,5,243.2,895,333.5,783,346.2,945,407.3,549.5
32.7432225,-116.955,Tester 10,1136,Urban, 10/03/2012, 15:16:51,T-Mobile, , NA,In,32.742982,-116.954688, WBBDTest10, Netbook,103,1594,409,0,72,1581,415,0,16.377,0,1,4.283,0,1,10.468,0,1,14.909,0,1,8.042,0,1,8.458,0,1,6.648,0,5,4.914,0.4,5,2195,10576,2459,7350,2317,9789,2918,7162
32.7432225,-116.955,Tester 10,1136,Urban, 10/03/2012, 15:07:00,T-Mobile, T-Mobile, HSPA,In,32.74297404,-116.9547043,359605043207540, Phone,96.954,1250.336,290.722,0,64.422,1550.445,440.826,0,16.156,0,1,3.345,0,1,2.706,0,1,6.867,0,1,7.285,0,1,7.896,0,1,8.224,0,5,9.497,0,5,2139,20116,2301,16059,2335,20062,2328,16991
32.7432225,-116.955,Tester 10,1136,Urban, 10/03/2012, 15:12:16,Verizon, , NA,In,32.74298,-116.954693, WBBDTest10, Netbook,125,152,138,0,46,208,73,0,8.504,0,1,9.016,0,1,6.136,0,1,7.824,0,1,10.744,0,1,8.243,0,1,7.634,0,5,11.192,0,5,17999,14788,11936,10957,17491,14235,12355,10679
32.7432225,-116.955,Tester 10,1136,Urban, 10/03/2012, 15:06:59,Verizon, Verizon, LTE,In,32.74297404,-116.9547043,99000024389654, Phone,109.042,206.954,133.281,0,44.481,62.655,52.536,0,10.726,0,1,9.455,0,1,4.298,0,1,40.84,0,1,13.126,0,1,13.435,0,1,19.681,0,5,10.155,0,5,964,5599,7620,3314,5664,8144,7346,10647
34.4157368,-117.3985,Tester 8,1137,Rural, 09/24/2012, 13:53:45,AT&T, , NA,In, NA, NA, WBBDTest8, Netbook,154,198,171,0,80,132,92,0,7.947,0,1,12.326,2,1,9.593,2,1,10.909,2,1,8.308,0,1,9.349,2,1,12.085,0,5,19.351,0,5,895.9,1870,1266,2254,1252,2473,1215,2512
34.4157368,-117.3985,Tester 8,1137,Rural, 09/24/2012, 13:34:52,AT&T, AT&T, HSPAP,In,0,0,359691045708495, Phone,136.334,306.699,172.98,0,65.375,169.877,104.309,0,5.193,0,1,5.418,0,1,5.971,0,1,11.946,0,1,4.709,0,1,6.673,0,1,6.695,0,5,6.177,0,5,1250,362,2006,255.9,2193,748,2911,353.1
34.4157368,-117.3985,Tester 8,1137,Rural, 09/24/2012, 13:46:39,Sprint, , NA,In,34.415723,-117.398263, WBBDTest8, Netbook,255,461,337,0,109,372,219,0,11.612,0,1,15.827,0,1,15.779,0,1,16.886,0,1,17.073,0,1,15.22,0,1,12.527,0,5,17.331,0,5,928,278.6,911,331.8,1002,259.9,931,309
34.4157368,-117.3985,Tester 8,1137,Rural, 09/24/2012, 13:34:48,Sprint, , 1xRTT,In,34.41574574,-117.3982662, A100001BAA3FC1, Phone,145.721,220.184,171.185,0,228.943,275.39,240.573,0,14.717,2,1,16.633,0,1,21.036,0,1,21.429,0,1,14.754,0,1,21.757,0,1,18.224,0,5,27.76,0.8,5,807,1178,798,764,842,903,782.1,596
34.4157368,-117.3985,Tester 8,1137,Rural, 09/24/2012, 13:37:49,T-Mobile, , NA,In,34.415752,-117.398278, WBBDTest8, Netbook,134,1452,337,0,97,367,209,0,16.513,0,1,10.288,0,1,13.751,0,1,10.259,0,1,13.957,0,1,7.882,0,1,5.942,0,5,10.012,0,5,1413,214.9,1457,355,898,765,904,576
34.4157368,-117.3985,Tester 8,1137,Rural, 09/24/2012, 13:43:21,T-Mobile, T-Mobile, HSPA,In,0,0,359605043208118, Phone,152.771,1444.091,421.713,0,140.747,1373.871,467.727,0,19.655,0,1,5.356,0,1,0.802,0,1,15.047,0,1,14.353,0,1,2.189,0,1,11.085,0,5,18.371,0,5,836,200.3,930,196.6,697,680,574,460.3
34.4157368,-117.3985,Tester 8,1137,Rural, 09/24/2012, 14:00:18,Verizon, , NA,In,34.415745,-117.398247, WBBDTest8, Netbook,133,159,145,0,81,116,96,0,17.794,0,1,11.456,0,1,16.508,0,1,16.444,0,1,20.953,12,1,14.689,0,1,13.262,0,5,16.029,0,5,1008,2318,981,2303,1044,2399,1014,2273
34.4157368,-117.3985,Tester 8,1137,Rural, 09/24/2012, 13:31:10,Verizon, Verizon, EHRPD,In,34.41574,-117.398261,99000024381651, Phone,153.977,250.984,179.069,0,89.943,150.492,103.761,0,11.183,0,1,12.381,0,1,10.548,0,1,16.538,0,1,16.05,0,1,15.487,0,1,16.966,0,5,15.106,0,5,991.4,756,1015,529.7,947,563.8,955,548
40.61629275,-122.35,Tester 3,1138,Urban, 09/28/2012, 16:58:57,AT&T, , NA,In,40.616323,-122.350022, WBBDTest3, Netbook,147,196,161,0,69,87,81,0,12.603,2,1,10.396,0,1,8.235,3.9,1,6.231,0,1,11.33,0,1,5.954,0,1,11.901,0,5,14.67,0,5,872,1631,903,2589,672,2619,862,2111
40.61629275,-122.35,Tester 3,1138,Urban, 09/28/2012, 16:39:13,AT&T, AT&T, UMTS,In,40.61635857,-122.3500013,359691045810705, Phone,173.387,242.484,199.252,0,72.608,283.901,118.895,0,10.213,0,1,12.09,0,1,8.125,0,1,11.337,0,1,11.38,0,1,12.481,0,1,8.477,0,5,9.351,0,5,992,3229,1014,2742,973,2811,805,3884
40.61629275,-122.35,Tester 3,1138,Urban, 09/28/2012, 16:52:00,Sprint, , NA,In,40.616322,-122.350012, WBBDTest3, Netbook,155,711,215,0,86,695,214,0,11.696,0,1,9.044,0,1,18.634,0,1,19.104,0,1,17.819,0,1,19.853,0,1,20.881,0,5,19.634,0.4,5,169.3,336.2,455.6,150.6,297.1,372.6,246.8,219.7
40.61629275,-122.35,Tester 3,1138,Urban, 09/28/2012, 16:39:47,Sprint, Sprint, EVDO,In,40.616322,-122.350012, A100001BAA3D36, Phone,302.002,489.624,353.533,0,113.922,257.721,152.331,0,37.131,0,1,15.638,0,1,15.814,0,1,17.816,0,1,18.911,0,1,17.481,0,1,18.671,0,5,16.272,0,5,248.9,82.4,183.2,73.4,262.2,95.1,174.6,144.9
40.61629275,-122.35,Tester 3,1138,Urban, 09/28/2012, 16:46:50,T-Mobile, , NA,In,40.616313,-122.350012, WBBDTest3, Netbook,120,1413,359,0,45,1124,270,0,16.084,0,1,3.614,0,1,3.437,0,1,12.719,0,1,8.447,0,1,8.189,0,1,4.06,0,5,5.309,0,5,788,7128,1076,5262,1091,6464,701,5950
40.61629275,-122.35,Tester 3,1138,Urban, 09/28/2012, 16:50:09,T-Mobile, T-Mobile, HSPA,In,40.616322,-122.350012,359605043208266, Phone,120.117,2531.25,713.616,0,43.671,127.868,56.152,10,14.797,0,1,2.616,0,1,4.702,0,1,5.395,0,1,10.833,0,1,3.589,0,1,4.037,0,5,9.269,0,5,991,5999,384.4,6060,295.3,8482,324.1,7497
40.61629275,-122.35,Tester 3,1138,Urban, 09/28/2012, 16:43:06,Verizon, , NA,In,40.6163,-122.350008, WBBDTest3, Netbook,136,180,153,0,39,56,45,0,8.166,0,1,11.17,0,1,10.98,0,1,11.029,0,1,15.037,0,1,12.698,0,1,11.1,0,5,44.011,0,5,1507,11486,1688,7662,1633,7404,1405,7546
40.61629275,-122.35,Tester 3,1138,Urban, 09/28/2012, 16:44:44,Verizon, Verizon, EHRPD,In,40.616322,-122.350012,99000024385563, Phone,134.249,169.126,153.305,0,41.366,66.659,48.996,0,27.254,0,1,17.606,0,1,7.138,0,1,26.82,0,1,20.785,0,1,16.825,0,1,20.071,0,5,27.47,0,5,1520,2235,1808,1888,1770,1565,1728,2013
34.07422075,-117.653,Tester 9,1139,Urban, 10/17/2012, 08:00:20,AT&T, , NA,In,34.07423079,-117.6530224, WBBDTest9, Netbook,123,178,135,0,49,64,52,0,6.257,0,1,6.839,0,1,5.12,0,1,6.964,0,1,8.968,0,1,13.126,0,1,7.935,0,5,12.047,0,5,1444,8288,932,6191,848,5270,1142,6967
34.07422075,-117.653,Tester 9,1139,Urban, 10/17/2012, 08:04:15,AT&T, AT&T, HSPA,In,34.07423079,-117.6530224,359691045707034, Phone,121.471,205.86,135.312,0,48.802,97.91,82.383,0,6.485,0,1,5.429,0,1,7.709,0,1,7.229,0,1,6.128,2,1,9.622,0,1,7.25,0,5,7.234,0,5,3193,8110,2832,7611,3195,8161,3245,7357
34.07422075,-117.653,Tester 9,1139,Urban, 10/17/2012, 08:09:03,Sprint, , NA,In,34.07423079,-117.6530224, WBBDTest9, Netbook,147,365,250,0,81,146,103,0,14.271,0,1,10.805,0,1,13.16,0,1,16.613,0,1,17.218,0,1,19.852,0,1,15.07,0.4,5,11.421,0.4,5,251.9,115.4,254.6,180.8,236.6,137.9,317.8,356.7
34.07422075,-117.653,Tester 9,1139,Urban, 10/17/2012, 08:01:25,Sprint, Sprint, EVDO,In,34.07423079,-117.6530224, A100001BAA3FB1, Phone,149.261,244.843,184.247,0,464.294,1716.98,1279.361,20,29.136,2,1,27.781,5.9,1,87.008,18,1,86.361,25,1,129.551,51,1,20.853,29,1,116.309,53,5,103.893,52,5,134.5,32.2,113.6,21,121.6,398.4,102.8,224.4
34.07422075,-117.653,Tester 9,1139,Urban, 10/17/2012, 08:04:59,T-Mobile, , NA,In,34.07423079,-117.6530224, WBBDTest9, Netbook,120,1518,408,0,50,1626,351,0,15.456,0,1,9.687,0,1,6.109,2,1,2.858,0,1,6.205,0,1,2.803,0,1,5.833,0,5,1.645,0,5,2275,5194,2973,5422,2021,8379,2275,5582
34.07422075,-117.653,Tester 9,1139,Urban, 10/17/2012, 07:59:58,T-Mobile, T-Mobile, HSPA,In,34.07423079,-117.6530224,359605043208167, Phone,100.586,133.423,109.036,0,65.979,1206.756,327.807,0,11.181,0,1,1.872,0,1,3.136,0,1,4.491,0,1,4.904,0,1,3.784,0,1,4.065,0,5,2.209,0,5,1894,5878,1791,5521,1978,6463,2028,6062
34.07422075,-117.653,Tester 9,1139,Urban, 10/17/2012, 08:16:32,Verizon, , NA,In,34.074233,-117.65281, WBBDTest9, Netbook,100,116,106,0,43,61,50,0,7.795,0,1,8.161,0,1,11.202,0,1,7.462,0,1,6.339,0,1,11.502,0,1,8.975,0,5,8.636,0,5,5009,16240,5037,11436,4318,11787,4430,10763
34.07422075,-117.653,Tester 9,1139,Urban, 10/17/2012, 08:01:23,Verizon, Verizon, LTE,In,34.07423079,-117.6530224,99000024385520, Phone,103.12,112.999,107.54,0,42.7,102.381,53.534,0,6.224,0,1,23.288,0,1,16.056,0,1,13.531,0,1,8.409,0,1,9.536,0,1,11.176,0,5,13.264,0,5,5733,10362,4942,6426,5843,4995,5177,8078
33.90926125,-118.0237,Tester 9,1140,Urban, 10/15/2012, 09:44:20,AT&T, , NA,In,33.909403,-118.023678, WBBDTest9, Netbook,118,143,125,0,48,62,52,0,7.385,0,1,5.857,0,1,7.159,0,1,5.958,0,1,10.073,0,1,11.449,0,1,11.465,0,5,7.711,0,5,2658,2908,1938,2375,2426,2429,2166,2581
33.90926125,-118.0237,Tester 9,1140,Urban, 10/15/2012, 09:53:16,AT&T, AT&T, LTE,In,0,0,359691045707034, Phone,115.916,138.654,130.23,0,46.574,110.545,70.709,0,23.619,0,1,17.948,0,1,20.97,0,1,9.077,0,1,7.748,0,1,7.276,0,1,8.815,0,5,8.801,0,5,3615,6577,2611,7069,2852,7701,2815,7342
33.90926125,-118.0237,Tester 9,1140,Urban, 10/15/2012, 09:57:00,Sprint, , NA,In, NA, NA, WBBDTest9, Netbook,122,248,156,0,83,520,162,0,24.538,0,1,21.667,0,1,11.377,0,1,29.147,7.8,1,12.857,0,1,19.786,0,1,14.15,0,5,12.145,0,5,955,461.1,645.7,271.6,848.7,639,880,407.2
